BHK_NO.,SQUARE_FT,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
3,1490.164912,"Chandragandhi Nagar,Madurai",9.83333,77.83333,75
3,2296.819788,"Kenchenahalli,Bangalore",13.1195,77.5837,130
2,1000,"Sirol,Gwalior",25.728593,78.457598,29
3,1774.986346,"Jakkur,Bangalore",12.928575,77.585721,130
3,1794.339623,"Sector-74 Noida,Noida",28.577673,77.389781,95.1
3,1023.94903,"Thane West,Maharashtra",19.18,72.96333,180
2,842.0281896,"Bohra Layout,Bangalore",12.96991,77.59796,46
3,2000,"Nungambakkam,Chennai",13.0606,80.2344,420
3,1891.12522,"Vibhuti Khand,Lucknow",26.86056,80.91583,140
3,1562.5,"Aroor,Kochi",9.87806,76.30389,48
1,430.0150505,"Bhagwat Chowk, Vadodara,Vadodara",22.3,73.2,20
3,1300,"Tankapani Road,Bhubaneswar",20.26444,85.82806,32.5
2,950,"Charmwood Village,Faridabad",28.494181,77.290609,76
2,1150.164523,"Wakad,Pune",18.5993,73.7625,76.9
3,1263.157895,"Bhawanipore,Kolkata",22.54111,88.33778,120
2,1200.154859,"Tankapani Road,Bhubaneswar",20.26444,85.82806,31
3,1915.322581,"Adarsh Nagar,Jaipur",26.906098,75.825254,95
2,985.2216749,"Potheri,Chennai",13.09,80.27,30
2,960.0614439,"Kondhwa,Pune",18.52361,73.84778,50
2,970.0176367,"Chala,Vapi",20.386816,72.901148,22
2,710.4107466,"Near Oakover, Official Residence of Chief Minister of Himachal Pradesh,Shimla",31.10333,77.17222,55
3,1432.32275,"Manapullikavu,Palakkad",10.756653,76.670536,60
2,717.8571429,"Jagatpura,Jaipur",26.832353,75.841749,20.1
2,1037.010549,"Lake Gardens,Kolkata",22.507959,88.353262,58
4,2460.168697,"Wakad,Pune",18.5993,73.7625,210
2,1200,"Attibele,Bangalore",12.7768,77.76887,60
1,570.0171005,"S V Road,Mumbai",19.222544,72.853775,90
2,1089.258699,"Mansarovar Extension,Jaipur",26.8626,75.7633,36
2,654.8788474,"Byculla East,Maharashtra",18.977995,72.850686,260
3,1724.137931,"Sector 8 Sonipat,Sonipat",28.995663,77.077794,56.5
3,1400.16802,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,50
3,1380.522088,"Mihan,Lalitpur",24.69028,78.41889,110
3,1511.803698,"Sector 12 Kharghar,Lalitpur",19.042483,73.066371,130
3,1481.168007,"Sector-88 Mohali,Mohali",30.684523,76.691728,70
3,1400,"Mango,Jamshedpur",22.835481,86.221099,35
3,1884.210526,"Sushant Golf City,Lucknow",26.781748,81.006714,71.6
3,1830.282862,"Thanisandra,Bangalore",13.055985,77.622157,110
2,780.5486284,"Behala Chowrasta,Kolkata",22.486964,88.313191,31.3
3,1340.033501,"Sector-143 Noida,Noida",28.5035,77.426447,72
3,1562.22878,"Hosa Road,Bangalore",12.863589,77.656426,90
3,2100,"Malabar Hill,Lalitpur",18.951632,72.798626,2100
3,899.9357189,"Sohna,Gurgaon",28.25,77.07,42
3,1663.910707,"Sector-70 Noida,Noida",28.59632,77.38143,80.5
3,1367.590532,"Porur,Chennai",13.03478,80.15586,67.6
2,969.8825932,"Akshaya Nagar,Bangalore",12.96991,77.59796,38
3,1450.116009,"Tulasinagar Vijayawada,Vijayawada",16.512149,80.629903,50
2,1251.172975,"Near Iskon City , NELLORE,Nellore",14.43333,79.96667,40
6,3499.981579,"Ghatkopar (East),Mumbai",19.078305,72.905931,950
2,978.1864423,"Ghodbunder Road,Lalitpur",24.69028,78.41889,100
3,2200.220022,"Sector-115 Mohali,Mohali",30.712867,76.648557,60
2,1130.238219,"Thane West,Maharashtra",19.18,72.96333,130
4,2391.304348,"ECR,Chennai",12.931889,80.252422,110
3,1816.118048,"PAL,Surat",21.17,72.83,80
2,914.2857143,"Chandannagar,Kolkata",22.85625,88.21678,25.6
3,1550.190597,"Milakpur Goojar,Bhiwadi",28.19491,76.826552,61
2,1205.874427,"Ghodbunder Road,Maharashtra",18.96,72.82,89.5
3,1685.823755,"Vaishali Extension,Ghaziabad",28.651287,77.347732,110
2,1150.026137,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,66
2,951.9276535,"Sector-15 Ghansoli,Maharashtra",19.126499,72.99956,100
3,1900.826446,"Rameshwar Nagar,Jamnagar",22.455374,70.04248,23
2,1250,"Ankleshwar,Bharuch",21.6,73,20.5
2,980.1809565,"Vignana Nagar,Bangalore",12.973432,77.68242,45.5
3,1465.144972,"Kondhwa,Pune",18.52361,73.84778,95
2,1305.028711,"Hoodi,Bangalore",12.989437,77.717806,75
2,918.8846641,"kothapet,Vizianagaram",18.124033,83.415911,29
2,950.3695882,"MR 10,Indore",22.72056,75.84722,18
3,1627.615811,"Thanisandra Main Road,Bangalore",13.055985,77.622157,91
2,960.0960096,"Kursi Road,Lucknow",27.062476,81.055347,32
2,1150,"Shivpur,Varanasi",25.357774,82.956318,55.2
4,2128.867443,"NIBM,Pune",18.475864,73.890009,150
1,525.1206358,"Shivaji Peth A Ward,Kolhapur",16.692116,74.218423,18.5
4,3109.61389,"Siddapura,Bangalore",12.953042,77.732643,240
2,1362.39782,"Jagatpura,Jaipur",26.832353,75.841749,45
3,922.0231823,"Whitefield,Bangalore",12.9958935,77.761394,70
2,1000,"Manish Nagar,Nagpur",21.094632,79.074805,30
5,3666.666667,"Sector-78 Noida,Noida",28.560719,77.386208,330
3,1129.943503,"Vasant Vihar,Maharashtra",21.10447,79.092709,130
6,839.1273076,"Pratap Nagar,Jodhpur",26.283697,73.001171,35
2,766.2144499,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,170
3,2476.662221,"Sector-66A Mohali,Mohali",30.661104,76.746082,130
2,1125.137212,"Ghodbunder Road,Lalitpur",24.69028,78.41889,82
3,1342.960289,"Uttarahalli,Bangalore",12.90579,77.54264,55.8
1,754.1046201,"Calangute,Goa",15.545,73.76306,39.5
2,1045.036079,"Chikkathoguru,Bangalore",12.855866,77.649488,42
2,975.975976,"Ghansoli,Maharashtra",19.126499,72.99956,130
2,1151.02895,"Sector-3 Ulwe,Lalitpur",19.000869,73.118903,99
1,745.0435661,"Kharghar Sector 35,Lalitpur",28.469063,77.308984,59
3,1995.012469,"Sector-143 Noida,Noida",28.5035,77.426447,120
2,1143.168209,"Sarjapur Road,Bangalore",12.86,77.786,63
4,4400.586745,"sector-121 Noida,Noida",28.602325,77.401994,330
1,700.280112,"Wadi,Vadodara",22.294378,73.219284,10
3,1650.165017,"Banashankari Stage V,Bangalore",12.9223,77.5532,75
6,3500.063638,"Shastri Nagar,Lalitpur",25.442075,78.528384,1100
2,1082.016879,"Mihan,Nagpur",21.15389,79.08306,50
1,659.9788807,"Punawale,Pune",18.637802,73.745912,37.5
3,1578.418711,"7th Phase JP Nagar,Bangalore",35,136,110
2,1225.124378,"Sector 21 Kamothe,Mumbai",19.0168,73.09646,98.5
3,1424.5739,"Wadala East,Lalitpur",19.014858,72.8662,280
2,585.0487541,"Sector-49 Noida,Noida",28.564519,77.366816,27
3,866.0869565,"New Town,Kolkata",22.5922,88.484911,24.9
2,760,"Ganga Nagar,Bangalore",13.022485,77.588538,38
1,705.0847458,"Taloja Panchanand,Lalitpur",24.69028,78.41889,52
3,1439.884809,"Sector-93 A Noida,Noida",21,77,120
3,1282.051282,"Bavdhan,Pune",18.510418,73.781944,86
3,1871.834398,"Garudachar Palya,Bangalore",12.928575,77.585721,170
2,1267.10593,"Sus,Pune",18.539812,73.737678,75
3,1545.962659,"Konanakunte,Bangalore",12.8855,77.5638,130
2,1175.166297,"Hulimavu,Bangalore",12.876691,77.59908,53
1,600.117096,"Mamdapur,Raigad",19.036377,73.299655,20.5
1,730.0204918,"Sector 19 Ulwe,Mumbai",19.049989,73.077321,57
2,950.0777336,"Thane West,Mumbai",19.18,72.96333,110
3,1585.204756,"Kalikapur,Kolkata",22.12703,88.518729,72
3,2394.799863,"Sector-66A Mohali,Mohali",30.661104,76.746082,140
3,1749.883341,"Sector-75 Noida,Noida",28.576117,77.382136,75
2,808.7930319,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,19.5
2,1170.246874,"Kulshekar,Mangalore",12.87028,74.88056,36.5
3,1350.279851,"Zirakpur,Chandigarh",30.662283,76.822397,57.9
3,1128.502036,"Thane West,Mumbai",19.18,72.96333,230
2,950.0886749,"Ghodbunder Road,Maharashtra",18.96,72.82,75
2,1000,"Tarabai Park,Kolhapur",16.714745,74.249043,32
3,1675.552171,"Gotri Road,Vadodara",22.312358,73.145436,44
2,905.0518348,"Akshaya Nagar,Bangalore",12.96991,77.59796,55
2,855.0662676,"Tambaram,Chennai",12.93,80.11,40
3,1186.131387,"Ballygunge Place,Kolkata",22.529,88.368,130
3,1525.87044,"Horamavu Agara,Bangalore",13.0318,77.6583,110
3,1080.089668,"Action Area I,Kolkata",22.54111,88.33778,53
2,1260.504202,"Kundli,Sonipat",28.874383,77.113251,30
2,1102.607342,"Kanjur Marg (East),Mumbai",19.221571,73.042474,170
2,857.1428571,"Ambegaon Budruk,Pune",19.11667,73.73333,48
2,1149.207851,"Zirakpur,Chandigarh",30.662283,76.822397,48.6
4,5924.170616,"EPIP Zone,Bangalore",12.880475,75.022346,700
3,1719.745223,"Anora Kala,Lucknow",26.895619,81.084683,67.5
2,1311.154599,"Basapura,Bangalore",12.863421,77.652405,67
3,1672.427249,"Mahadevpura,Bangalore",12.934997,77.615857,150
2,761.2087996,"Goregaon (East),Maharashtra",19.1615,72.8731,200
1,45302.48118,"Kolshet Road,Maharashtra",19.249861,72.963866,6500
2,650.0742942,"Kovur,Chennai",13.011583,80.123114,35
2,1100.029334,"Roadpali,Mumbai",19.040066,73.115347,75
3,1750.291715,"Sector-93 A Noida,Noida",21,77,90
2,1444.444444,"Kotra,Ajmer",26.474702,74.595478,40.3
3,1503.142935,"Lohegaon,Pune",18.595456,73.946088,110
3,1757.469244,"Bijalpur,Indore",22.669697,75.842704,50
2,851.2363194,"Baguihati,Kolkata",22.617564,88.427982,21
3,2010.233918,"Anand nagar,Bangalore",12.751082,77.824149,110
3,2388.388756,"Sector-66A Mohali,Mohali",30.661104,76.746082,130
3,1035.135135,"Tollygunge,Kolkata",22.5,88.35,76.6
2,1199.760048,"Phulnakhra,Cuttack",20.45,85.86667,40
2,806.1492313,"Moshi,Pune",18.669919,73.853723,43
2,1187.87121,"Kodigehaali,Bangalore",13.0583,77.5732,38
3,1844.262295,"Kundli,Sonipat",28.874383,77.113251,49.5
1,450.0127845,"Malad (West),Mumbai",19.1849,72.8347,88
2,593.0232558,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,25.5
3,2250.692521,"Sector-74A Mohali,Mohali",30.715271,76.681229,65
2,1265.041654,"Harlur Road,Bangalore",12.904179,77.665897,82
2,1260.02291,"Kharar,Chandigarh",30.74,76.65,22
3,2295.492487,"Sector-121 Mohali,Mohali",30.696627,76.693764,110
3,1500.133941,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,56
2,950,"Mohishila Colony,Asansol",23.65444,86.990713,19
3,1686.568171,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,250
2,470,"Sikar Road,Jaipur",27.61194,75.13972,14.1
1,530.0599805,"Chandapura,Bangalore",12.80009,77.71182,38
2,805.9132093,"Zirakpur,Mohali",30.65,76.82,16.9
2,750,"Gulmohar Colony,Bhopal",23.185601,77.435433,15
1,315.0787697,"Sector-70 Gurgaon,Gurgaon",28.391441,77.022829,12.6
2,900.1512859,"Sector-104 Noida,Noida",28.537227,77.370417,23.8
1,520.0367085,"Bhandup (West),Mumbai",19.147866,72.932609,51
4,4000,"Sector-128 Noida,Noida",28.522931,77.357078,300
2,1104.057411,"Thane West,Lalitpur",19.18,72.96333,120
1,640.0787789,"New Panvel,Lalitpur",18.966114,73.148278,39
3,1470.133086,"Ramprastha Greens,Ghaziabad",28.651918,77.348794,95
2,1270.186899,"Varthur Road,Bangalore",12.9407,77.7466,70
2,1230.101302,"Sahakara Nagar,Bangalore",13.064,77.58,68
3,1440.485216,"Bicholi Mardana,Indore",22.1764,75.8193,38
3,1480.062685,"Chola Nagar,Bangalore",12.96991,77.59796,85
2,657.6200418,"Anekal,Bangalore",12.732961,77.707059,12.6
3,1700.288184,"Vaishali Nagar,Jaipur",26.91868,75.750399,64.9
3,1849.568434,"Sector-125 Mohali,Mohali",30.751176,76.668359,45
3,1385.041551,"Sector-77 Noida,Noida",28.568096,77.390253,75
2,1060.008245,"Bandra (East),Lalitpur",19.062792,72.85551,540
3,962.962963,"Barasat,Kolkata",22.747639,88.600902,27.3
3,1975.308642,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,80
2,964.6628757,"Chembur (East),Mumbai",19.05871,72.89969,190
2,1096.201096,"NIBM,Pune",18.475864,73.890009,58
2,950.0542888,"Chander Nagar,Ghaziabad",28.665188,77.331482,70
2,600,"Chakkar,Shimla",31.092793,77.134004,27
1,567.3991473,"Shakti Udyog Nagar,Palghar",19.708959,72.784433,17.3
2,1150.086256,"NIBM,Pune",18.475864,73.890009,100
3,1480.263158,"Kattupakkam,Chennai",13.042089,80.124264,81
2,1462.599248,"Bidhannagar,Durgapur",22.58,88.42,35
2,1100.070972,"Sector-8 Ulwe,Maharashtra",19.216097,72.821721,93
1,560.0416775,"Nalasopara (West),Mumbai",18.96667,72.83333,21.5
3,1850.642282,"Althan,Surat",21.151992,72.81002,85
2,1110.062893,"Sector-133 Noida,Noida",28.505514,77.371732,35.3
2,830.1215535,"New Sitaramdera,Jamshedpur",22.8,86.18333,28
2,1149.758454,"Manyata Tech Park,Bangalore",21.204896,81.183956,71.4
3,1188.571429,"Bandra (East),Mumbai",19.062792,72.85551,520
3,1156.069364,"Electronic City,Bangalore",12.8458,77.6727,44
2,619.1950464,"Domjur,Kolkata",22.54111,88.33778,16
2,1200,"Sector-14 Taloja,Lalitpur",28.390964,77.334229,75
3,2349.62406,"Sector-121 Mohali,Mohali",30.696627,76.693764,100
3,1715.082002,"Goregaon (West),Lalitpur",19.161955,72.839616,320
2,1099.868016,"Vedayapalem,Nellore",14.412591,79.960366,25
2,1350.048216,"Waddepally,Warangal",18.002004,79.51391,56
1,604.00151,"Nevali,Lalitpur",27.673793,85.325643,32
2,990.0990099,"Noida Extension,Noida",28.579004,77.431173,36
3,1229.526587,"Bani Park,Jaipur",26.930121,75.790763,54.8
2,985.3603604,"Parel,Lalitpur",18.996549,72.842967,280
3,1730.171073,"Sector-107 Noida,Noida",28.546788,77.378494,89
3,1299.967501,"Sargasan,Gandhinagar",23.182972,72.611485,40
2,1450.031901,"Bhakti Park,Maharashtra",19.02767,72.88001,250
4,3011.724212,"Bannerghatta,Bangalore",12.808137,77.58308,280
3,1356.090718,"Seenappa Layout,Bangalore",12.96991,77.59796,58
2,897.2648432,"Sector-18 Noida,Noida",28.568846,77.324966,26.9
2,1500.272777,"Ashirvad Colony,Bangalore",12.96991,77.59796,55
3,1405.429396,"Kondhwa,Pune",18.52361,73.84778,190
2,1000,"Thane West,Lalitpur",19.18,72.96333,94
3,1250,"Usmanpura,Aurangabad",19.864265,75.326624,70
3,3368.421053,"Sector-65 Gurgaon,Gurgaon",28.403138,77.070052,320
2,494.563529,"Balkum,Lalitpur",24.69028,78.41889,79.6
3,971.1094926,"Mukundapur,Kolkata",22.491565,88.402473,80
3,1645.055158,"behind d mart,Eluru",19.213085,72.84195,85
3,1700.276789,"Jharudih,Dhanbad",23.814698,86.418012,43
1,579.8969072,"Hadapsar,Pune",18.49667,73.94167,27
2,1170.00117,"Whitefield,Bangalore",12.9958935,77.761394,100
3,1850.13876,"Sector-79 Noida,Noida",28.558047,77.392752,100
1,670.8595388,"Undri,Pune",18.452663,73.93104,32
2,850.0991782,"Wadgaon Budruk,Pune",18.73783,73.640766,60
2,1285.130915,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,53.5
3,1530.221882,"Crossing Republik,Ghaziabad",28.629811,77.434197,60
2,790.0028727,"Santragachi,Kolkata",22.576729,88.279838,27.5
2,1349.831271,"NH-8,Dharuhera",12.973237,77.646859,36
3,1280.181494,"Banaswadi,Bangalore",13.008071,77.651295,79
4,2070.036226,"Prince Anwar Shah Rd.,Kolkata",22.56972,88.36972,240
3,1786.004221,"Thanisandra,Bangalore",13.055985,77.622157,110
2,500,"Ujala Nagar,Near Uttar Ujala press,Haldwani",29.22,79.52,20
2,1047.668937,"Sector-35G Kharghar,Lalitpur",24.69028,78.41889,100
1,750.0551511,"Ghodbunder Road,Mumbai",28.743724,76.811315,68
3,980.6847738,"Chembur,Mumbai",19.05871,72.89969,230
2,1052.804198,"Mankapur,Nagpur",20.631532,79.220106,32.1
3,1350.337584,"Vaishali Nagar,Jaipur",26.91868,75.750399,36
3,2138.021143,"Sector-104 Noida,Noida",28.537227,77.370417,180
2,1070.072489,"Crossing Republik,Ghaziabad",28.629811,77.434197,31
2,907.9365079,"Rajakilpakkam,Chennai",13.09,80.27,57.2
4,2207.992934,"Sector-74 Noida,Noida",28.577673,77.389781,100
2,750.0750075,"Gavaliwada,Osmanabad",18.16667,76.05,25
2,1035.162668,"Tathawade,Pune",18.6182,73.7447,63
2,1294.744859,"PAL,Surat",21.17,72.83,51
2,884.9557522,"Manpada,Lalitpur",24.69028,78.41889,130
2,750,"Sector-42 Noida,Noida",28.557211,77.361098,42
2,1235.049402,"Porur,Chennai",13.03478,80.15586,95
2,550.0982318,"Maheshtala,Kolkata",22.486821,88.233267,28
3,1175.241577,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,45
3,1500,"Borhade Wadi,Pune",18.52361,73.84778,63.9
2,800,"Kasumpti,Shimla",31.10333,77.17222,42
3,1965.090741,"Wilson Garden,Bangalore",12.9506,77.5952,170
1,800,"Edapally,Kochi",9.930471,76.271273,32
3,1220.930233,"Ballygunge Place,Kolkata",22.529,88.368,210
3,1449.970042,"Sector-75 Noida,Noida",28.576117,77.382136,72.6
2,911.7986749,"Kandivali (East),Lalitpur",19.1955,72.8728,150
2,957.052279,"Chembur,Maharashtra",19.05871,72.89969,160
3,1627.5,"Patia,Bhubaneswar",20.353795,85.82102,65.1
2,1017.026626,"Kharadi,Pune",18.5438,73.9438,89
1,594.1176471,"Jwalapur,Haridwar",29.9243,78.1076,20.2
4,2194.940476,"Kundli,Sonipat",28.874383,77.113251,59
2,492.7929038,"Goregaon (West),Lalitpur",19.161955,72.839616,120
3,1584.786054,"Urse,Lalitpur",24.69028,78.41889,110
3,1549.295775,"sector-121 Noida,Noida",28.602325,77.401994,110
3,1304.863582,"Picnic Garden,Kolkata",22.54111,88.33778,110
2,1323.736246,"Sector-23 Kharghar,Mumbai",19.055891,73.067869,160
3,1400,"Worli,Maharashtra",19.0167,72.8167,700
2,1050.262566,"Vemali,Vadodara",22.35962,73.187321,28
3,1550,"Zirakpur,Chandigarh",30.662283,76.822397,68.2
2,1270.033263,"Vijay Nagar,Ghaziabad",28.650735,77.4224,42
3,659.3406593,"Panki,Kanpur",26.462204,80.239088,30
2,800,"Shivaji Nagar,Secunderabad",17.437981,78.496075,55
2,961.0764056,"Dhanori,Pune",18.578765,73.890693,60
2,1000,"Hiranandani Meadows,Lalitpur",19.227164,72.971621,160
2,1050,"Horamavu,Bangalore",13.0318,77.6583,42
2,1174.287411,"New Panvel,Lalitpur",18.966114,73.148278,79.1
1,644.8587173,"Chembur (East),Lalitpur",19.05871,72.89969,110
2,750,"Anoop Nagar,Indore",22.730049,75.893253,24
2,1330.203443,"Devarachikkanahalli,Bangalore",12.96991,77.59796,85
3,1776.684434,"Sector-45 Noida,Noida",28.553374,77.355611,130
2,943.3962264,"Sector-5 Kopar Khairane,Lalitpur",19.1034,73.0084,100
2,900.1285898,"BSM Extension,Bangalore",12.96991,77.59796,42
2,860.0829366,"Chinchwad,Pune",18.627,73.7829,56
3,1299.782766,"Sector-115 Mohali,Mohali",30.712867,76.648557,35.9
2,1250,"Shastripuram,Agra",27.553339,78.673469,27.9
2,1076.670256,"Goregaon (West),Maharashtra",19.161955,72.839616,190
3,1692.307692,"Sector-111 Gurgaon,Gurgaon",28.522192,77.032243,110
3,1349.056604,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,71.5
2,1305.104408,"Zirakpur,Chandigarh",30.662283,76.822397,45
1,372.0238095,"Kalol,Gandhinagar",23.2257,72.51679,15
4,2753.786456,"Sector-60 Gurgaon,Gurgaon",28.401971,77.099433,220
1,674.1011984,"Keshav Nagar,Pune",27.16726,75.709505,40.5
2,1466.221232,"9th Phase JP Nagar,Bangalore",35.37387,132.764401,79
3,869.7261288,"Pipla,Lalitpur",24.69028,78.41889,47
3,1455.767077,"Lokhra,Guwahati",26.109987,91.748271,65
1,552.0740078,"KR Mohalla,Mysore",12.298369,76.649789,37
2,527.0092227,"Vikhroli (East),Lalitpur",19.089471,72.937616,100
3,1299.885975,"Kareli Bagh,Vadodara",22.316415,73.202906,57
2,1131.028596,"Sector-137 Noida,Noida",28.506454,77.409568,53
3,2550.019616,"Sector 23 Sonipat,Sonipat",28.985265,76.99596,65
2,1273.367651,"Zirakpur,Chandigarh",30.662283,76.822397,47
3,1163.636364,"Mall Road,Nainital",28.478337,77.092831,160
3,1622.498648,"Sector-150 Noida,Noida",28.429614,77.481711,120
1,580.1305294,"Nalasopara (West),Lalitpur",24.69028,78.41889,24
1,480.0404245,"Amar Shaheed Path,Lucknow",26.75,81,19
2,950.0662837,"Kanakpura Road,Bangalore",12.896796,77.5724,43
2,900.4237288,"Dandia Bazar,Vadodara",22.3,73.2,17
2,1025.115325,"Siddartha Nagar,Pune",18.598477,73.903287,80
2,816.8491699,"Worli,Maharashtra",19.0167,72.8167,370
2,1072.146527,"Vasai East,Lalitpur",19.402549,72.854418,48
3,1249.225046,"Vanagaram,Chennai",13.062455,80.156453,80.6
4,2845.849802,"Sector-109 Gurgaon,Gurgaon",28.510825,77.006087,180
2,1260.162602,"Jayadev Vihar,Bhubaneswar",20.297114,85.820684,62
2,1264.367816,"Kundli,Sonipat",28.874383,77.113251,33
2,813.0081301,"Punawale,Pune",18.637802,73.745912,40
2,900,"Varachha,Surat",21.218626,72.862113,18
6,2457.974879,"Santacruz (West),Lalitpur",19.083336,72.83666,1180
2,579.93937,"Pimple Saudagar,Pune",18.5956,73.7981,44
2,1050.135501,"Chhalera,Noida",28.57,77.32,31
2,1030.638059,"Malad (West),Maharashtra",19.1849,72.8347,220
4,2333.333333,"Kanke,Ranchi",23.35556,85.33472,140
2,698.6729118,"Kandigai,Chennai",13.234221,80.212829,17.9
1,597.4181927,"Boisar,Palghar",19.811319,72.76894,19.9
3,853.0183727,"Naidu Colony,Mumbai",18.569919,83.347051,260
2,1000,"Austin Town,Bangalore",12.96991,77.59796,62
3,1896.702655,"Sector-70 Mohali,Mohali",30.697795,76.714722,130
2,530.102234,"Bhivpuri ,,Karjat",18.936048,73.447077,14
3,1600,"5th Phase JP Nagar,Bangalore",12.905368,77.580403,50
2,1048.102383,"Anand Nagar,Maharashtra",18.476532,73.820689,95
3,1680.440771,"Zirakpur,Mohali",30.65,76.82,54.9
2,1135.066582,"Sector-77 Noida,Noida",28.568096,77.390253,71.6
2,975.0566893,"Itarsi,Hoshangabad",22.62,77.75,47.3
2,1199.887069,"Parley Point,Surat",21,77,42.5
2,831.0249307,"Nanmangalam,Chennai",12.940685,80.177022,39
2,1000,"Devanahalli,Bangalore",13.23,77.7,48
2,900.090009,"Katewa Nagar,Jaipur",26.919936,75.794716,40
1,838.6789673,"Napean Sea Road,Lalitpur",24.69028,78.41889,370
2,1585.17254,"Bhakti Park,Lalitpur",19.02767,72.88001,260
3,1355.421687,"Sector 35,Sonipat",28.469063,77.308984,36
4,2846.29981,"Sector-70A Gurgaon,Gurgaon",28.384116,77.024406,180
3,1411.764706,"Goregaon (West),Lalitpur",19.161955,72.839616,240
3,2250.225023,"Prince Anwar Shah Rd.,Kolkata",22.56972,88.36972,200
2,950.0285009,"Dhokali,Lalitpur",24.69028,78.41889,100
2,796,"Madhyamgram,Kolkata",22.7,88.45,19.9
2,1285.206453,"Zirakpur,Chandigarh",30.662283,76.822397,47
2,1619.90648,"Sector-29 Gandhinagar,Gandhinagar",23.243648,72.662737,48.5
2,935.2037408,"Kathirvedu,Chennai",13.09,80.27,42
2,1492.537313,"Madhusudan Nagar,Bhubaneswar",20.288937,85.831685,100
2,1291.046871,"Udupa Compound,Udupi",13.33222,74.74611,46
3,1600,"Devarabisanahalli,Bangalore",12.96991,77.59796,160
2,894.21391,"Tarsali,Vadodara",22.261354,73.215533,15.3
1,640.0432705,"Binny Pete,Bangalore",12.96991,77.59796,71
1,655.0218341,"Khandeshwar,Mumbai",19.009356,73.095809,60
1,709.0301003,"Sector 30 Kharghar,Lalitpur",19.066472,73.069363,42.4
2,774.2078195,"Borivali (East),Lalitpur",19.235,72.8598,140
2,1000,"Hiranandani Estate,Mumbai",19.255098,72.9815265,98
3,1155.187446,"Garia,Kolkata",22.403867,88.470006,53
2,1066.666667,"Azad Nagar,Mumbai",19.13057,72.833721,160
1,672.005376,"Antop Hill,Maharashtra",19.02222,72.86656,120
1,665.0480312,"Sector 10 Kharghar,Lalitpur",19.033956,73.075342,63
4,2049.446975,"Pholriwal,Jalandhar",31.261414,75.589997,63
1,745.2093683,"Badlapur (East),Lalitpur",24.69028,78.41889,21
2,929.9622203,"Sector-4A Bahadurgarh,Bahadurgarh",29.890963,73.870092,32
1,660.0369621,"Thane West,Lalitpur",19.18,72.96333,75
2,1166.016646,"Parel,Mumbai",42.049481,-87.681841,290
3,1300,"Ajmer Road,Jaipur",26.928785,75.828002,32.5
